20.041799,0.002382,3.617225,3.596512,3.848022,4.130436,2.462253,3.670486,3.228618,3.475196,3.462703,3.489333,3.416675,3.832241,3.844077,3.983476,3.56495,2.625417,2.910856,3.263305,3.13315,2.939529,2.970457,2.944361,2.593523,3.982701,2.714335,1.757182,3.207571,2.781346,3.411824,3.231733,3.547777,,,20.041799,97.80397912,,,17.55097856,18,157.1156016,-139.441486,134.0371398,-121.6731962,109.3951406,,18,-173.4008204
14.73395,-0.033454,3.607362,3.592238,3.843419,4.106436,2.424773,3.641554,3.210535,3.471251,3.406812,3.47421,3.40451,3.814816,3.838488,3.981503,3.51695,2.605765,2.916655,3.228189,3.053253,2.877029,2.840302,2.947261,2.582247,3.937276,2.738498,1.913432,3.196939,2.767815,3.318718,3.158924,3.499453,,,14.73395,71.901676,,,17.53012144,19,158.9794395,-145.9320275,133.4741634,-121.7473331,107.4907108,,19,-170.8545584
-0.910243,-0.057454,3.568238,3.531087,3.771747,4.076189,2.245592,3.504128,3.165165,3.453826,3.34566,3.425552,3.34829,3.788186,3.805282,3.960462,3.507744,2.538111,2.884438,3.244297,2.908279,2.848034,2.707892,2.82516,2.434051,3.876709,2.767492,1.744295,3.050354,2.621551,3.228511,3.079349,3.408602,,,-0.910243,-4.44198584,,,17.23170456,20,,-135.8244398,142.3113066,-134.3495964,107.6406049,,20,-170.1806792
-0.614762,-0.059098,3.532731,3.497224,3.738213,4.051202,2.007562,3.453168,3.18259,3.400894,3.184234,3.421935,3.284509,3.744131,3.809556,3.959475,3.417661,2.447582,2.895714,3.160534,2.836114,2.653768,2.518781,2.620263,1.942427,3.734956,2.734632,1.500416,2.781346,2.505572,3.211437,2.980766,3.244297,,,-0.614762,-3.00003856,,,17.06645312,21,,-136.2792167,144.3289426,-137.6225246,107.1164538,,21,-170.1308934
-9.648015,-0.056139,3.558375,3.521553,3.746432,4.072244,1.847122,3.346647,3.16122,3.410757,3.323961,3.402209,3.265769,3.775035,3.85394,4.008462,3.481771,2.419232,2.516848,3.330316,2.607054,2.847067,2.678897,2.405378,2.318072,3.935021,2.607698,1.115751,2.513626,2.247195,3.20596,2.956926,3.213692,,,-9.648015,-47.0823132,,,17.18517864,22,,-136.9398077,143.2015406,-135.5476852,107.6267652,,22,-169.4444922
-21.76183,-0.103482,3.432127,3.389058,3.643527,3.957503,1.200428,3.043849,2.962313,3.337441,3.211522,3.312454,3.129329,3.66128,3.715856,3.956188,3.376236,2.303896,2.195004,3.311308,3.24462,3.155058,2.877995,1.280377,2.273613,4.045201,2.452737,1.368328,2.445971,2.05454,2.974645,2.766526,2.99623,,,-21.76183,-106.1977304,,,16.53860304,23,,-141.9091019,140.3564665,-140.7966474,102.8057986,,23,-168.8491858
-27.29845,-0.14162,3.121767,3.209878,3.505772,3.772405,0.18518,2.644721,2.238031,3.124069,3.036287,3.05141,2.631241,3.019191,3.360126,3.82172,3.075411,1.827736,2.415366,3.239143,2.829993,2.825804,2.479154,1.150222,1.919553,3.924067,2.110597,0.99655,2.160211,2.042942,2.541654,2.197904,2.870585,,,-27.29845,-133.216436,,,15.66420464,24,,-140.791377,143.7393362,-143.2577338,111.649398,,24,-167.8804424
-27.183137,-0.055153,2.990259,3.035301,3.370976,3.711911,0.064192,2.468499,2.043727,2.913984,2.924176,2.813051,1.865533,2.754859,3.129987,3.814488,2.846915,1.41472,2.290043,3.165689,2.626384,2.5961,2.385726,1.019101,1.882504,3.925034,2.097388,1.009436,2.009115,2.104798,2.11994,2.136048,2.786822,,,-27.183137,-132.6537086,,,14.81226888,25,,-142.254157,140.339123,-143.771305,106.6377161,,25,-167.2059434
-29.572855,-0.036084,3.057328,3.081,3.408127,3.830926,0.06452,2.529322,2.043069,2.943902,2.914642,2.81338,1.885259,2.746968,3.147411,3.873666,2.852504,1.46079,2.214012,3.139594,2.59159,2.632183,2.336113,0.995583,1.841911,3.923423,2.049708,0.980764,2.009115,2.112208,2.109631,2.141525,2.784567,,,-29.572855,-144.3155324,,,15.03528,26,,-146.1623684,141.3770014,-137.7256975,104.5059564,,26,-167.0615198
-29.530023,-0.025892,3.102041,3.104014,3.410757,3.93679,0.065507,2.528336,2.051946,2.938313,2.881107,2.805161,1.868163,2.734146,3.136233,3.906872,2.90445,1.437272,2.115752,3.110921,2.542621,2.588368,2.298097,0.978186,1.876705,3.927289,2.11253,1.086756,1.946937,2.108342,2.154089,2.125417,2.782634,,,-29.530023,-144.1065122,,,15.14758832,27,,-145.4243514,144.9942379,-137.5293898,102.0472026,,27,-166.7847555
